Index,ts,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,local_orig,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
7091,1526760388.540622,47893,22,2.991412,0,0,0,0,0,3,180,0,0,1
7092,1526760390,42976,22,0,0,0,0,0,0,1,60,0,0,1
7093,1526760389.542386,46264,22,2.999688,0,0,0,0,0,3,180,0,0,1
7094,1526760334.801611,11,0,0,0,0,0,0,0,1,56,0,0,0
7095,1526760390.541986,55291,22,0,0,0,0,0,0,1,60,0,0,1
7096,1526760391,40330,22,2.998012,0,0,0,0,0,3,180,0,0,1
7097,1526760390.790698,42563,59353,2.991314,0,0,0,0,0,3,180,0,0,1
7098,1526760391.542104,43435,22,0,0,0,0,0,0,1,60,0,0,1
7099,1526760391.545451,39381,22,2.996588,0,0,0,0,0,3,180,0,0,1
7100,1526760392.546806,48774,22,2.995233,0,0,0,0,0,3,180,0,0,1
7101,1526760393.542222,51439,22,0,0,0,0,0,0,1,60,0,0,1
7102,1526760393.548225,50092,22,2.993771,0,0,0,0,0,3,180,0,0,1
7103,1526760394.542273,36591,22,0,0,0,0,0,0,1,60,0,0,1
7104,1526760394.549411,50560,22,2.992625,0,0,0,0,0,3,180,0,0,1
7105,1526760395.542128,47893,22,0,0,0,0,0,0,1,60,0,0,1
7106,1526760395.549735,57905,22,2.992348,0,0,0,0,0,3,180,0,0,1
7107,1526760397,46264,22,0,0,0,0,0,0,1,60,0,0,1
7108,1526760396.552552,39709,22,2.999582,0,0,0,0,0,3,180,0,0,1
7109,1526760397.552212,40330,22,0,0,0,0,0,0,1,60,0,0,1
7110,1526760397.554198,34332,22,2.997939,0,0,0,0,0,3,180,0,0,1
7111,1526760397.792008,42563,59353,0,0,0,0,0,0,1,60,0,0,1
7112,1526760398.552187,39381,22,0,0,0,0,0,0,1,60,0,0,1
7113,1526760398.555522,47994,22,2.996829,0,0,0,0,0,3,180,0,0,1
7114,1526760400,48774,22,0,0,0,0,0,0,1,60,0,0,1
7115,1526760399.557084,36056,22,2.994982,0,0,0,0,0,3,180,0,0,1
7116,1526760400.558248,52889,22,2.993711,0,0,0,0,0,3,180,0,0,1
7117,1526760401.552145,50560,22,0,0,0,0,0,0,1,60,0,0,1
7118,1526760401.559772,33432,22,2.992288,0,0,0,0,0,3,180,0,0,1
7119,1526760401.801769,42575,59353,2.990276,0,0,0,0,0,3,180,0,0,1
7120,1526760402.552343,57905,22,0,0,0,0,0,0,1,60,0,0,1
7121,1526760402.561026,35773,22,2.991019,0,0,0,0,0,3,180,0,0,1
7122,1526760403.561277,40852,22,2.990795,0,0,0,0,0,3,180,0,0,1
7123,1526760403.561935,39709,22,0,0,0,0,0,0,1,60,0,0,1
7124,1526760348.759309,3,1,0,0,0,0,0,0,1,88,0,0,0
7125,1526760405,34332,22,0,0,0,0,0,0,1,60,0,0,1
7126,1526760404.564425,44789,22,2.997663,0,0,0,0,0,3,180,0,0,1
7127,1526760405.562217,47994,22,0,0,0,0,0,0,1,60,0,0,1
7128,1526760405.566087,49710,22,2.996006,0,0,0,0,0,3,180,0,0,1
7129,1526760406.562149,36056,22,0,0,0,0,0,0,1,60,0,0,1
7130,1526760406.567445,51001,22,2.994751,0,0,0,0,0,3,180,0,0,1
7131,1526760407.562364,52889,22,0,0,0,0,0,0,1,60,0,0,1
7132,1526760408,34976,22,2.993331,0,0,0,0,0,3,180,0,0,1
7133,1526760408.562199,33432,22,0,0,0,0,0,0,1,60,0,0,1
7134,1526760408.570023,58942,22,2.9921,0,0,0,0,0,3,180,0,0,1
7135,1526760408.802026,42575,59353,0,0,0,0,0,0,1,60,0,0,1
7136,1526760409.562114,35773,22,0,0,0,0,0,0,1,60,0,0,1
7137,1526760409.571291,46865,22,2.990764,0,0,0,0,0,3,180,0,0,1
7138,1526760410.562343,40852,22,0,0,0,0,0,0,1,60,0,0,1
7139,1526760410.572534,57652,22,2.99965,0,0,0,0,0,3,180,0,0,1
7140,1526760411.572096,44789,22,0,0,0,0,0,0,1,60,0,0,1
7141,1526760411.574637,42872,22,2.997615,0,0,0,0,0,3,180,0,0,1
7142,1526760412.572348,49710,22,0,0,0,0,0,0,1,60,0,0,1
7143,1526760412.575911,35106,22,2.996242,0,0,0,0,0,3,180,0,0,1
7144,1526760412.812867,42587,59353,2.999224,0,0,0,0,0,3,180,0,0,1
7145,1526760413.572263,51001,22,0,0,0,0,0,0,1,60,0,0,1
7146,1526760413.577529,56956,22,2.99448,0,0,0,0,0,3,180,0,0,1
7147,1526760414.572143,34976,22,0,0,0,0,0,0,1,60,0,0,1
7148,1526760414.578659,43941,22,2.993359,0,0,0,0,0,3,180,0,0,1
7149,1526760415.572403,58942,22,0,0,0,0,0,0,1,60,0,0,1
7150,1526760415.579926,40878,22,2.992068,0,0,0,0,0,3,180,0,0,1
7151,1526760417,46865,22,0,0,0,0,0,0,1,60,0,0,1
7152,1526760417,46016,22,2.990899,0,0,0,0,0,3,180,0,0,1
7153,1526760418,57652,22,0,0,0,0,0,0,1,60,0,0,1
7154,1526760417.583136,37166,22,2.999089,0,0,0,0,0,3,180,0,0,1
7155,1526760418.582136,42872,22,0,0,0,0,0,0,1,60,0,0,1
7156,1526760418.584622,35118,22,0.41215,0,0,0,0,0,1,60,1,40,0
7157,1526760419.582196,35106,22,0,0,0,0,0,0,1,60,0,0,1
7158,1526760419.585756,49795,22,2.996316,0,0,0,0,0,3,180,0,0,1
7159,1526760419.822109,42587,59353,0,0,0,0,0,0,1,60,0,0,1
7160,1526760420.582494,56956,22,0,0,0,0,0,0,1,60,0,0,1
7161,1526760420.587395,42233,22,2.994716,0,0,0,0,0,3,180,0,0,1
7162,1526760421.582162,43941,22,0,0,0,0,0,0,1,60,0,0,1
7163,1526760421.588515,45242,22,2.993639,0,0,0,0,0,3,180,0,0,1
7164,1526760422.582384,40878,22,0,0,0,0,0,0,1,60,0,0,1
7165,1526760422.589701,38405,22,2.992399,0,0,0,0,0,3,180,0,0,1
7166,1526760423.582438,46016,22,0,0,0,0,0,0,1,60,0,0,1
7167,1526760423.591147,44397,22,2.990997,0,0,0,0,0,3,180,0,0,1
7168,1526760424,42599,59353,2.998262,0,0,0,0,0,3,180,0,0,1
7169,1526760424.592212,37166,22,0,0,0,0,0,0,1,60,0,0,1
7170,1526760424.593094,51062,22,2.999188,0,0,0,0,0,3,180,0,0,1
7171,1526760425.594444,58624,22,2.997758,0,0,0,0,0,3,180,0,0,1
7172,1526760426.592198,49795,22,0,0,0,0,0,0,1,60,0,0,1
7173,1526760426.595966,38364,22,2.996168,0,0,0,0,0,3,180,0,0,1
7174,1526760427.592174,42233,22,0,0,0,0,0,0,1,60,0,0,1
7175,1526760427.597425,60188,22,2.994739,0,0,0,0,0,3,180,0,0,1
7176,1526760428.592446,45242,22,0,0,0,0,0,0,1,60,0,0,1
7177,1526760428.597682,52357,22,0.307368,0,0,0,0,0,1,60,1,40,0
7178,1526760430,38405,22,0,0,0,0,0,0,1,60,0,0,1
7179,1526760429.599661,45888,22,2.992394,0,0,0,0,0,3,180,0,0,1
7180,1526760430.592433,44397,22,0,0,0,0,0,0,1,60,0,0,1
7181,1526760430.601072,55928,22,2.990984,0,0,0,0,0,3,180,0,0,1
7182,1526760430.832135,42599,59353,0,0,0,0,0,0,1,60,0,0,1
7183,1526760431.602158,51062,22,0,0,0,0,0,0,1,60,0,0,1
7184,1526760431.602799,46383,22,2.999402,0,0,0,0,0,3,180,0,0,1
7185,1526760432.604274,46643,22,2.997865,0,0,0,0,0,3,180,0,0,1
7186,1526760433.602377,38364,22,0,0,0,0,0,0,1,60,0,0,1
7187,1526760433.606047,45843,22,2.996132,0,0,0,0,0,3,180,0,0,1
7188,1526760434.602308,60188,22,0,0,0,0,0,0,1,60,0,0,1
7189,1526760434.607271,58172,22,2.99499,0,0,0,0,0,3,180,0,0,1
7190,1526760434.834793,42611,59353,2.997344,0,0,0,0,0,3,180,0,0,1
7191,1526760435.607322,35147,22,0.324426,0,0,0,0,0,1,60,1,40,0
7192,1526760437,45888,22,0,0,0,0,0,0,1,60,0,0,1
7193,1526760436.609537,52570,22,2.992631,0,0,0,0,0,3,180,0,0,1
7194,1526760437.602179,55928,22,0,0,0,0,0,0,1,60,0,0,1
7195,1526760437.610926,39368,22,2.991223,0,0,0,0,0,3,180,0,0,1
7196,1526760438.611131,60080,22,2.990941,0,0,0,0,0,3,180,0,0,1
7197,1526760438.612122,46383,22,0,0,0,0,0,0,1,60,0,0,1
7198,1526760439.612232,46643,22,0,0,0,0,0,0,1,60,0,0,1
7199,1526760439.614159,47714,22,0.233635,0,0,0,0,0,1,60,1,40,0
7200,1526760440.612207,45843,22,0,0,0,0,0,0,1,60,0,0,1
7201,1526760440.615408,40277,22,2.996814,0,0,0,0,0,3,180,0,0,1
7202,1526760441.612266,58172,22,0,0,0,0,0,0,1,60,0,0,1
7203,1526760441.616994,38173,22,2.995139,0,0,0,0,0,3,180,0,0,1
7204,1526760386.821655,3,1,0,0,0,0,0,0,1,56,0,0,0
7205,1526760441.842156,42611,59353,0,0,0,0,0,0,1,60,0,0,1
7206,1526760443,54985,22,2.994053,0,0,0,0,0,3,180,0,0,1
7207,1526760443.612489,52570,22,0,0,0,0,0,0,1,60,0,0,1
7208,1526760443.619639,37739,22,2.992475,0,0,0,0,0,3,180,0,0,1
7209,1526760444.612216,39368,22,0,0,0,0,0,0,1,60,0,0,1
7210,1526760444.620813,52622,22,2.99135,0,0,0,0,0,3,180,0,0,1
7211,1526760445.612429,60080,22,0,0,0,0,0,0,1,60,0,0,1
7212,1526760445.845848,42623,59353,2.996331,0,0,0,0,0,3,180,0,0,1
7213,1526760390.955263,123,123,0.020307,48,48,0,0,0,1,76,1,76,0
7214,1526760445.621221,43581,22,0.617657,0,0,0,0,0,2,112,2,100,0
7215,1526760446.623691,47966,22,0.342159,0,0,0,0,0,1,60,1,40,0
7216,1526760448,40277,22,0,0,0,0,0,0,1,60,0,0,1
7217,1526760447.625537,41629,22,2.996827,0,0,0,0,0,3,180,0,0,1
7218,1526760448.622323,38173,22,0,0,0,0,0,0,1,60,0,0,1
7219,1526760448.626975,38075,22,2.995175,0,0,0,0,0,3,180,0,0,1
7220,1526760449.622223,54985,22,0,0,0,0,0,0,1,60,0,0,1
7221,1526760449.627224,36489,22,2.994956,0,0,0,0,0,3,180,0,0,1
7222,1526760450.622238,37739,22,0,0,0,0,0,0,1,60,0,0,1
7223,1526760450.629606,46205,22,2.992459,0,0,0,0,0,3,180,0,0,1
7224,1526760451.622391,52622,22,0,0,0,0,0,0,1,60,0,0,1
7225,1526760451.630874,50784,22,2.991303,0,0,0,0,0,3,180,0,0,1
7226,1526760396.878391,3,1,0.000338,180,0,0,0,0,3,264,0,0,0
7227,1526760452.632528,42947,22,2.999777,0,0,0,0,0,3,180,0,0,1
7228,1526760452.852074,42623,59353,0,0,0,0,0,0,1,60,0,0,1
7229,1526760453.634307,43662,22,0,0,0,0,0,0,1,60,0,0,1
7230,1526760454.632168,41629,22,0,0,0,0,0,0,1,60,0,0,1
7231,1526760454.635515,56041,22,2.99669,0,0,0,0,0,3,180,0,0,1
7232,1526760455.632203,38075,22,0,0,0,0,0,0,1,60,0,0,1
7233,1526760456,49201,22,2.996018,0,0,0,0,0,3,180,0,0,1
7234,1526760400.955398,123,123,0.011802,48,48,0,0,0,1,76,1,76,0
7235,1526760456.632343,36489,22,0,0,0,0,0,0,1,60,0,0,1
7236,1526760456.637217,45271,22,2.994932,0,0,0,0,0,3,180,0,0,1
7237,1526760456.856838,42635,59353,2.99535,0,0,0,0,0,3,180,0,0,1
7238,1526760457.632313,46205,22,0,0,0,0,0,0,1,60,0,0,1
7239,1526760457.639598,47960,22,2.992593,0,0,0,0,0,3,180,0,0,1
7240,1526760458.632448,50784,22,0,0,0,0,0,0,1,60,0,0,1
7241,1526760458.640982,37904,22,2.991261,0,0,0,0,0,3,180,0,0,1
7242,1526760403.955343,123,123,0.01512,48,48,0,0,0,1,76,1,76,0
7243,1526760459.642116,42947,22,0,0,0,0,0,0,1,60,0,0,1
7244,1526760459.642788,39904,22,2.999465,0,0,0,0,0,3,180,0,0,1
7245,1526760460.644352,51540,22,2.997914,0,0,0,0,0,3,180,0,0,1
7246,1526760461.642384,56041,22,0,0,0,0,0,0,1,60,0,0,1
7247,1526760461.645796,56944,22,2.996435,0,0,0,0,0,3,180,0,0,1
7248,1526760462.642344,49201,22,0,0,0,0,0,0,1,60,0,0,1
7249,1526760462.647327,45804,22,2.995007,0,0,0,0,0,3,180,0,0,1
7250,1526760463.642538,45271,22,0,0,0,0,0,0,1,60,0,0,1
7251,1526760463.647637,58111,22,2.994577,0,0,0,0,0,3,180,0,0,1
7252,1526760463.862187,42635,59353,0,0,0,0,0,0,1,60,0,0,1
7253,1526760464.642312,47960,22,0,0,0,0,0,0,1,60,0,0,1
7254,1526760464.649715,55777,22,2.992542,0,0,0,0,0,3,180,0,0,1
7255,1526760465.642242,37904,22,0,0,0,0,0,0,1,60,0,0,1
7256,1526760465.651221,42131,22,2.990947,0,0,0,0,0,3,180,0,0,1
7257,1526760466.652255,39904,22,0,0,0,0,0,0,1,60,0,0,1
7258,1526760466.653071,50425,22,2.999234,0,0,0,0,0,3,180,0,0,1
7259,1526760467.652281,51540,22,0,0,0,0,0,0,1,60,0,0,1
7260,1526760468,42647,59353,2.994321,0,0,0,0,0,3,180,0,0,1
7261,1526760467.654664,57895,22,0.294815,0,0,0,0,0,1,60,1,40,0
7262,1526760468.652176,56944,22,0,0,0,0,0,0,1,60,0,0,1
7263,1526760468.655748,49226,22,2.99651,0,0,0,0,0,3,180,0,0,1
7264,1526760469.652385,45804,22,0,0,0,0,0,0,1,60,0,0,1
7265,1526760470.652173,58111,22,0,0,0,0,0,0,1,60,0,0,1
7266,1526760470.658578,36285,22,2.993625,0,0,0,0,0,3,180,0,0,1
7267,1526760469.657395,37041,22,1.461907,0,0,0,0,0,2,120,1,40,0
7268,1526760471.652531,55777,22,0,0,0,0,0,0,1,60,0,0,1
7269,1526760472,57358,22,2.992361,0,0,0,0,0,3,180,0,0,1
7270,1526760472.652162,42131,22,0,0,0,0,0,0,1,60,0,0,1
7271,1526760472.661197,57734,22,2.991037,0,0,0,0,0,3,180,0,0,1
7272,1526760473.662197,50425,22,0,0,0,0,0,0,1,60,0,0,1
7273,1526760473.663129,55501,22,2.999125,0,0,0,0,0,3,180,0,0,1
7274,1526760475,42647,59353,0,0,0,0,0,0,1,60,0,0,1
7275,1526760474.664486,52725,22,0.261907,0,0,0,0,0,1,60,1,40,0
7276,1526760475.662227,49226,22,0,0,0,0,0,0,1,60,0,0,1
7277,1526760475.665647,37860,22,2.996715,0,0,0,0,0,3,180,0,0,1
7278,1526760476.667358,60917,22,2.99474,0,0,0,0,0,3,180,0,0,1
7279,1526760477.662191,36285,22,0,0,0,0,0,0,1,60,0,0,1
7280,1526760477.667436,42383,22,2.994739,0,0,0,0,0,3,180,0,0,1
7281,1526760479,57358,22,0,0,0,0,0,0,1,60,0,0,1
7282,1526760478.669897,38368,22,2.992335,0,0,0,0,0,3,180,0,0,1
7283,1526760478.878727,42659,59353,2.993521,0,0,0,0,0,3,180,0,0,1
7284,1526760479.662433,57734,22,0,0,0,0,0,0,1,60,0,0,1
7285,1526760479.670096,44093,22,0.611002,0,0,0,0,0,2,112,2,100,0
7286,1526760480.672232,55501,22,0,0,0,0,0,0,1,60,0,0,1
7287,1526760480.673047,50917,22,2.999411,0,0,0,0,0,3,180,0,0,1
7288,1526760481.674442,44353,22,0.399688,0,0,0,0,0,1,60,1,40,0
7289,1526760482.672298,37860,22,0,0,0,0,0,0,1,60,0,0,1
7290,1526760482.675835,33383,22,2.881917,0,0,0,0,0,3,180,0,0,1
7291,1526760483.672384,60917,22,0,0,0,0,0,0,1,60,0,0,1
7292,1526760484,42842,22,2.994528,0,0,0,0,0,3,180,0,0,1
7293,1526760428.906397,3,0,0,0,0,0,0,0,1,56,0,0,0
7294,1526760484.672386,42383,22,0,0,0,0,0,0,1,60,0,0,1
7295,1526760484.677629,40699,22,2.994557,0,0,0,0,0,3,180,0,0,1
7296,1526760485.672289,38368,22,0,0,0,0,0,0,1,60,0,0,1
7297,1526760485.679731,50853,22,2.99249,0,0,0,0,0,3,180,0,0,1
7298,1526760485.882251,42659,59353,0,0,0,0,0,0,1,60,0,0,1
7299,1526760486.680975,48388,22,2.991301,0,0,0,0,0,3,180,0,0,1
7300,1526760487.682233,50917,22,0,0,0,0,0,0,1,60,0,0,1
7301,1526760487.682799,42644,22,2.999499,0,0,0,0,0,3,180,0,0,1
7302,1526760488.684408,46963,22,2.997906,0,0,0,0,0,3,180,0,0,1
7303,1526760489.684776,53059,22,2.997481,0,0,0,0,0,3,180,0,0,1
7304,1526760489.882901,42671,59353,2.999297,0,0,0,0,0,3,180,0,0,1
7305,1526760490.682412,42842,22,0,0,0,0,0,0,1,60,0,0,1
7306,1526760490.687523,51532,22,0.265826,0,0,0,0,0,1,60,1,40,0
7307,1526760491.682427,40699,22,0,0,0,0,0,0,1,60,0,0,1
7308,1526760491.687507,60170,22,2.994636,0,0,0,0,0,3,180,0,0,1
7309,1526760492.682337,50853,22,0,0,0,0,0,0,1,60,0,0,1
7310,1526760492.688729,57502,22,2.99352,0,0,0,0,0,3,180,0,0,1
7311,1526760493.682138,48388,22,0,0,0,0,0,0,1,60,0,0,1
7312,1526760493.691125,51614,22,0.36466,0,0,0,0,0,1,60,1,40,0
7313,1526760494.692306,42644,22,0,0,0,0,0,0,1,60,0,0,1
7314,1526760494.693257,41226,22,2.998995,0,0,0,0,0,3,180,0,0,1
7315,1526760495.692349,46963,22,0,0,0,0,0,0,1,60,0,0,1
7316,1526760495.694612,37370,22,2.997696,0,0,0,0,0,3,180,0,0,1
7317,1526760496.692313,53059,22,0,0,0,0,0,0,1,60,0,0,1
7318,1526760496.695848,40128,22,2.996449,0,0,0,0,0,3,180,0,0,1
7319,1526760496.892258,42671,59353,0,0,0,0,0,0,1,60,0,0,1
7320,1526760497.697228,46435,22,2.995036,0,0,0,0,0,3,180,0,0,1
7321,1526760498.692479,60170,22,0,0,0,0,0,0,1,60,0,0,1
7322,1526760498.698587,46965,22,2.993638,0,0,0,0,0,3,180,0,0,1
7323,1526760499.692531,57502,22,0,0,0,0,0,0,1,60,0,0,1
7324,1526760499.699671,58411,22,2.992538,0,0,0,0,0,3,180,0,0,1
7325,1526760500.700051,38018,22,2.992222,0,0,0,0,0,3,180,0,0,1
7326,1526760500.893922,42683,59353,2.998288,0,0,0,0,0,3,180,0,0,1
7327,1526760501.702305,41226,22,0,0,0,0,0,0,1,60,0,0,1
7328,1526760501.702945,36118,22,2.999417,0,0,0,0,0,3,180,0,0,1
7329,1526760502.702429,37370,22,0,0,0,0,0,0,1,60,0,0,1
7330,1526760502.704545,50019,22,2.997769,0,0,0,0,0,3,180,0,0,1
7331,1526760503.702301,40128,22,0,0,0,0,0,0,1,60,0,0,1
7332,1526760503.704826,45363,22,2.997488,0,0,0,0,0,3,180,0,0,1
7333,1526760504.702662,46435,22,0,0,0,0,0,0,1,60,0,0,1
7334,1526760504.707458,50148,22,2.994789,0,0,0,0,0,3,180,0,0,1
7335,1526760505.702443,46965,22,0,0,0,0,0,0,1,60,0,0,1
7336,1526760505.708565,54803,22,2.993626,0,0,0,0,0,3,180,0,0,1
7337,1526760506.709598,33357,22,2.992673,0,0,0,0,0,3,180,0,0,1
7338,1526760452,123,123,0.01548,48,48,0,0,0,1,76,1,76,0
7339,1526760507.702492,38018,22,0,0,0,0,0,0,1,60,0,0,1
7340,1526760507.711015,49147,22,2.991264,0,0,0,0,0,3,180,0,0,1
7341,1526760508,42683,59353,0,0,0,0,0,0,1,60,0,0,1
7342,1526760508.712366,36118,22,0,0,0,0,0,0,1,60,0,0,1
7343,1526760453.866128,11,0,0,0,0,0,0,0,1,88,0,0,0
7344,1526760508.712875,41104,22,0.294633,0,0,0,0,0,1,60,1,40,0
7345,1526760509.712327,50019,22,0,0,0,0,0,0,1,60,0,0,1
7346,1526760509.713198,49285,22,2.999152,0,0,0,0,0,3,180,0,0,1
7347,1526760510.712335,45363,22,0,0,0,0,0,0,1,60,0,0,1
7348,1526760510.715723,51992,22,2.996624,0,0,0,0,0,3,180,0,0,1
7349,1526760511.712319,50148,22,0,0,0,0,0,0,1,60,0,0,1
7350,1526760511.717021,33442,22,2.995245,0,0,0,0,0,3,180,0,0,1
7351,1526760511.904787,42695,59353,2.997438,0,0,0,0,0,3,180,0,0,1
7352,1526760512.712591,54803,22,0,0,0,0,0,0,1,60,0,0,1
7353,1526760512.718587,41229,22,2.993693,0,0,0,0,0,3,180,0,0,1
7354,1526760513.712438,33357,22,0,0,0,0,0,0,1,60,0,0,1
7355,1526760513.719867,46472,22,2.992369,0,0,0,0,0,3,180,0,0,1
7356,1526760514.712508,49147,22,0,0,0,0,0,0,1,60,0,0,1
7357,1526760514.722383,52553,22,2.999885,0,0,0,0,0,3,180,0,0,1
7358,1526760515.724171,37204,22,0.452468,0,0,0,0,0,1,60,1,40,0
7359,1526760516.722341,49285,22,0,0,0,0,0,0,1,60,0,0,1
7360,1526760516.725365,59647,22,2.997087,0,0,0,0,0,3,180,0,0,1
7361,1526760517.722633,51992,22,0,0,0,0,0,0,1,60,0,0,1
7362,1526760517.727086,50250,22,2.99507,0,0,0,0,0,3,180,0,0,1
7363,1526760518.722233,33442,22,0,0,0,0,0,0,1,60,0,0,1
7364,1526760518.727145,46916,22,2.995035,0,0,0,0,0,3,180,0,0,1
7365,1526760518.912155,42695,59353,0,0,0,0,0,0,1,60,0,0,1
7366,1526760519.722281,41229,22,0,0,0,0,0,0,1,60,0,0,1
7367,1526760519.729525,43876,22,2.992656,0,0,0,0,0,3,180,0,0,1
7368,1526760520.722485,46472,22,0,0,0,0,0,0,1,60,0,0,1
7369,1526760520.730826,44571,22,2.99135,0,0,0,0,0,3,180,0,0,1
7370,1526760521.732371,52553,22,0,0,0,0,0,0,1,60,0,0,1
7371,1526760522,60445,22,2.999857,0,0,0,0,0,3,180,0,0,1
7372,1526760522.734179,56479,22,2.998186,0,0,0,0,0,3,180,0,0,1
7373,1526760522.915768,42707,59353,2.996429,0,0,0,0,0,3,180,0,0,1
7374,1526760523.732411,59647,22,0,0,0,0,0,0,1,60,0,0,1
7375,1526760523.735722,58239,22,2.996652,0,0,0,0,0,3,180,0,0,1
7376,1526760524.732346,50250,22,0,0,0,0,0,0,1,60,0,0,1
7377,1526760524.737302,35846,22,2.994996,0,0,0,0,0,3,180,0,0,1
7378,1526760525.732718,46916,22,0,0,0,0,0,0,1,60,0,0,1
7379,1526760525.737706,58434,22,2.994597,0,0,0,0,0,3,180,0,0,1
7380,1526760526.732452,43876,22,0,0,0,0,0,0,1,60,0,0,1
7381,1526760527,56905,22,2.992582,0,0,0,0,0,3,180,0,0,1
7382,1526760527.732514,44571,22,0,0,0,0,0,0,1,60,0,0,1
7383,1526760527.741093,58656,22,2.991154,0,0,0,0,0,3,180,0,0,1
7384,1526760528.742409,60445,22,0,0,0,0,0,0,1,60,0,0,1
7385,1526760528.742939,47294,22,2.999441,0,0,0,0,0,3,180,0,0,1
7386,1526760529.742365,56479,22,0,0,0,0,0,0,1,60,0,0,1
7387,1526760529.744539,57525,22,2.99787,0,0,0,0,0,3,180,0,0,1
7388,1526760529.922193,42707,59353,0,0,0,0,0,0,1,60,0,0,1
7389,1526760530.742505,58239,22,0,0,0,0,0,0,1,60,0,0,1
7390,1526760530.745814,42160,22,2.996501,0,0,0,0,0,3,180,0,0,1
7391,1526760531.742473,35846,22,0,0,0,0,0,0,1,60,0,0,1
7392,1526760532,51733,22,2.994921,0,0,0,0,0,3,180,0,0,1
7393,1526760532.742657,58434,22,0,0,0,0,0,0,1,60,0,0,1
7394,1526760533,43528,22,2.99363,0,0,0,0,0,3,180,0,0,1
7395,1526760533.742421,56905,22,0,0,0,0,0,0,1,60,0,0,1
7396,1526760533.749737,34048,22,2.992548,0,0,0,0,0,3,180,0,0,1
7397,1526760534,42719,59353,2.995491,0,0,0,0,0,3,180,0,0,1
7398,1526760534.751101,45382,22,2.991235,0,0,0,0,0,3,180,0,0,1
7399,1526760535.752484,47294,22,0,0,0,0,0,0,1,60,0,0,1
7400,1526760535.753016,39362,22,2.999369,0,0,0,0,0,3,180,0,0,1
7401,1526760537,57525,22,0,0,0,0,0,0,1,60,0,0,1
7402,1526760536.754511,47223,22,2.998036,0,0,0,0,0,3,180,0,0,1
7403,1526760537.752535,42160,22,0,0,0,0,0,0,1,60,0,0,1
7404,1526760537.754915,57976,22,2.997351,0,0,0,0,0,3,180,0,0,1
7405,1526760538.752525,51733,22,0,0,0,0,0,0,1,60,0,0,1
7406,1526760538.757419,51573,22,2.994877,0,0,0,0,0,3,180,0,0,1
7407,1526760539.752323,43528,22,0,0,0,0,0,0,1,60,0,0,1
7408,1526760539.758665,58200,22,2.993571,0,0,0,0,0,3,180,0,0,1
7409,1526760485.557198,3,1,0.002985,120,0,0,0,0,2,176,0,0,0
7410,1526760540.752688,34048,22,0,0,0,0,0,0,1,60,0,0,1
7411,1526760541,43588,22,2.99255,0,0,0,0,0,3,180,0,0,1
7412,1526760540.932254,42719,59353,0,0,0,0,0,0,1,60,0,0,1
7413,1526760541.752396,45382,22,0,0,0,0,0,0,1,60,0,0,1
7414,1526760541.762551,47513,22,2.999791,0,0,0,0,0,3,180,0,0,1
7415,1526760542.762279,39362,22,0,0,0,0,0,0,1,60,0,0,1
7416,1526760542.764507,54398,22,2.997883,0,0,0,0,0,3,180,0,0,1
7417,1526760543.762486,47223,22,0,0,0,0,0,0,1,60,0,0,1
7418,1526760543.765688,59496,22,2.996635,0,0,0,0,0,3,180,0,0,1
7419,1526760544.762453,57976,22,0,0,0,0,0,0,1,60,0,0,1
7420,1526760544.767182,39003,22,2.995217,0,0,0,0,0,3,180,0,0,1
7421,1526760544.937848,42731,59353,2.994442,0,0,0,0,0,3,180,0,0,1
7422,1526760545.762694,51573,22,0,0,0,0,0,0,1,60,0,0,1
7423,1526760545.768537,58446,22,2.993787,0,0,0,0,0,3,180,0,0,1
7424,1526760546.762431,58200,22,0,0,0,0,0,0,1,60,0,0,1
7425,1526760546.769822,34665,22,2.992494,0,0,0,0,0,3,180,0,0,1
7426,1526760547.762309,43588,22,0,0,0,0,0,0,1,60,0,0,1
7427,1526760547.772389,53724,22,3.000028,0,0,0,0,0,3,180,0,0,1
7428,1526760549,47513,22,0,0,0,0,0,0,1,60,0,0,1
7429,1526760548.774372,42724,22,2.997941,0,0,0,0,0,3,180,0,0,1
7430,1526760550,54398,22,0,0,0,0,0,0,1,60,0,0,1
7431,1526760549.775554,46759,22,2.99692,0,0,0,0,0,3,180,0,0,1
7432,1526760550.772664,59496,22,0,0,0,0,0,0,1,60,0,0,1
7433,1526760551,38339,22,2.995115,0,0,0,0,0,3,180,0,0,1
7434,1526760551.772505,39003,22,0,0,0,0,0,0,1,60,0,0,1
7435,1526760551.778469,42294,22,2.993854,0,0,0,0,0,3,180,0,0,1
7436,1526760551.942196,42731,59353,0,0,0,0,0,0,1,60,0,0,1
7437,1526760552.772391,58446,22,0,0,0,0,0,0,1,60,0,0,1
7438,1526760552.779656,47258,22,0.361843,0,0,0,0,0,1,60,1,40,0
7439,1526760553.772396,34665,22,0,0,0,0,0,0,1,60,0,0,1
7440,1526760553.780926,40698,22,2.991391,0,0,0,0,0,3,180,0,0,1
7441,1526760554.782377,53724,22,0,0,0,0,0,0,1,60,0,0,1
7442,1526760554.782709,47137,22,2.9998,0,0,0,0,0,3,180,0,0,1
7443,1526760555.782451,42724,22,0,0,0,0,0,0,1,60,0,0,1
